date,jobs
2021-07-01,77.7
2021-07-02,78.3
2021-07-03,80.6
2021-07-04,80.3
2021-07-05,79.7
2021-07-06,99.7
2021-07-07,100.6
2021-07-08,101.4
2021-07-09,99.6
2021-07-10,102.6
2021-07-11,101.3
2021-07-12,100.9
2021-07-13,101.8
2021-07-14,104.2
2021-07-15,101.0
2021-07-16,103.2
2021-07-17,105.2
2021-07-18,104.8
2021-07-19,104.7
2021-07-20,105.8
2021-07-21,105.8
2021-07-22,108.0
2021-07-23,108.4
2021-07-24,111.1
2021-07-25,111.4
2021-07-26,110.4
2021-07-27,111.6
